container_number,cont_type,pickup,dropoff,vessel,source
TCNU2473728,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8120555,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
BEAU6409190,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU6951270,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU4814946,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
BHCU5040864,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU5600893,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8231250,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8240252,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8097877,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8203109,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8229628,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8181988,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
FFAU1001468,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8128704,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU6738290,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8049400,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8119507,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8225290,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8262879,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8095072,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8281415,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TXGU5558565,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8271952,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
CAIU4968682,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
UETU6440170,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8179804,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
CAIU7468470,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8185561,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU5771638,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8203686,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8050801,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU5784748,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8086846,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU6944748,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8186207,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU6945174,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
HPCU4697455,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
HAHU5015367,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8250712,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8154982,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TXGU6123628,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8247766,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8072586,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU5352230,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU4819110,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU8097283,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8276424,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8284292,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8199971,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
FSCU7204129,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8142873,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
UETU5780489,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TLLU4174938,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU6955341,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TGBU7055994,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8111276,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8185582,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU7878492,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8229090,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8162720,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU7874096,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8106747,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8165992,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8223764,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
UETU5645540,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8047876,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8094327,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU5180240,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU8097600,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU5683840,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
FCIU7567871,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8091966,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8205396,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8206725,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8096119,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU8095510,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8274550,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8268331,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
FSCU8118302,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8113495,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TXGU5561954,E40,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2201599,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2094823,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2326744,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2198704,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2109121,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
CAAU2540239,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2102549,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
BMOU1673116,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU2346240,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2046131,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TLLU3637410,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
UETU2921990,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2240743,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
CAAU2536394,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2299783,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TGBU3489138,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2210266,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2261710,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TGBU3508238,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2146383,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2245529,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2219371,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU2333495,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2213429,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
UETU3009662,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2233852,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2132712,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TGBU3506831,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2315971,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2324470,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2318121,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2213521,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU2314047,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU2337253,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2145284,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2135774,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2199974,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2129730,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2175334,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2195120,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2202527,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2169096,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2248976,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TGBU3498016,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2120100,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TGBU3490925,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2321444,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2305063,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2130664,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2310460,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2304555,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
UETU3001208,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2106420,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2303348,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
DFSU3184991,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2308041,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2264447,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2220428,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
UETU3003448,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2327967,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2265485,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
BHCU3223510,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU2278883,E20,HAIPHONG,HKG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8162720,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU7874096,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8106747,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8165992,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8223764,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
UETU5645540,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8047876,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8094327,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU5180240,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU8097600,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TIIU5683840,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
FCIU7567871,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8091966,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8205396,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8206725,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8096119,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TRHU8095510,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
TWCU8274550,E40,HAIPHONG,TAG,GLORY SHANGHAI 2612N,2.GLORY SHANGHAI- 2612N.xlsx
